Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
023900,KR7023900004,풍국주정,KOSDAQ,우량기업부,9320,2,-60,-0.64,9450,9450,9250,12105,112598555,117432000000,12600000,KSQ
187790,KR7187790001,나노,KOSDAQ,벤처기업부,3805,2,-30,-0.78,3835,3935,3730,220686,841303975,117349358150,30840830,KSQ
014160,KR7014160006,대영포장,KOSPI,,1080,3,0,0.0,1090,1090,1073,113573,122672369,117066112920,108394549,STK
119830,KR7119830008,아이텍,KOSDAQ,중견기업부,5290,1,60,1.15,5240,5320,5230,95660,504759390,117001797180,22117542,KSQ
006840,KR7006840003,AK홀딩스,KOSPI,,8830,2,-130,-1.45,8940,8960,8810,6974,61840735,116975963630,13247561,STK
060570,KR7060570009,드림어스컴퍼니,KOSDAQ,중견기업부,1570,2,-3,-0.19,1573,1598,1564,23098,36403834,116339469610,74101573,KSQ
453450,KR7453450009,그리드위즈,KOSDAQ,벤처기업부,14640,1,30,0.21,14580,14910,14540,13687,200535630,116281860000,7942750,KSQ
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,4195,1,35,0.84,4200,4330,4175,737864,3119799489,116216954380,27703684,KSQ
041590,KR7041590001,플래스크,KOSDAQ,관리종목(소속부없음),2370,0,0,0.0,0,0,0,0,0,116064014460,48972158,KSQ
068290,KR7068290006,삼성출판사,KOSPI,,11600,3,0,0.0,11570,11800,11570,15216,177458860,116000000000,10000000,STK
227840,KR7227840006,현대코퍼레이션홀딩스,KOSPI,,12740,1,20,0.16,12820,12850,12600,16543,210644860,115944650640,9100836,STK
214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,12990,2,-170,-1.29,13110,13290,12920,26146,340924380,115902794370,8922463,KSQ
034590,KR7034590000,인천도시가스,KOSPI,,26450,2,-50,-0.19,26500,26600,26350,5141,136478050,115712243300,4374754,STK
452190,KR7452190002,한빛레이저,KOSDAQ,벤처기업부,4945,1,125,2.59,4895,4950,4875,121774,599653160,115547624365,23366557,KSQ
079810,KR7079810008,디이엔티,KOSDAQ,우량기업부,5240,3,0,0.0,5250,5280,5160,81333,424021860,115427212560,22028094,KSQ
017370,KR7017370008,우신시스템,KOSPI,,6300,3,0,0.0,6280,6370,6270,7166,45337420,115378540200,18314054,STK
083790,KR7083790006,CG인바이츠,KOSDAQ,벤처기업부,1499,2,-1,-0.07,1500,1520,1483,130599,195383693,115264378818,76894182,KSQ
013310,KR7013310008,아진산업,KOSDAQ,우량기업부,2965,1,5,0.17,2965,3000,2945,78171,232302065,115061515630,38806582,KSQ
086710,KR7086710001,선진뷰티사이언스,KOSDAQ,우량기업부,9400,2,-20,-0.21,9500,9500,9380,9386,88413795,114710832000,12203280,KSQ
049470,KR7049470008,비트플래닛,KOSDAQ,중견기업부,974,2,-19,-1.91,994,1010,970,352826,348024778,114663661052,117724498,KSQ
330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,8680,1,60,0.7,8620,9590,8320,7128391,64709332650,114594566520,13202139,KSQ
348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,5900,2,-160,-2.64,6080,6280,5810,132029,790505370,114571445100,19418889,KSQ
225190,KR7225190008,LK삼양,KOSDAQ,중견기업부,1621,1,247,17.98,1423,1770,1380,43147501,67960147112,114229341240,70468440,KSQ
003060,KR7003060001,에이프로젠바이오로직스,KOSPI,,575,2,-9,-1.54,584,586,572,383212,221257247,114084510875,198407845,STK
063160,KR7063160006,종근당바이오,KOSPI,,20750,2,-150,-0.72,20950,21100,20700,10465,218107625,113833711500,5485962,STK
012800,KR7012800009,대창,KOSPI,,1247,1,23,1.88,1230,1260,1219,744375,928761923,113652202253,91140499,STK
002450,KR7002450005,삼익악기,KOSPI,,1254,3,0,0.0,1247,1259,1238,113125,140817016,113525767410,90530915,STK
264900,KR7264900002,크라운제과,KOSPI,,9050,1,10,0.11,9050,9070,8980,11420,102792845,113340842500,12523850,STK
136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,10240,2,-90,-0.87,10330,10450,10200,20260,207849760,112835645440,11019106,KSQ
013520,KR7013520002,화승코퍼레이션,KOSPI,,2250,1,45,2.04,2240,2265,2215,62803,140679885,112615317000,50051252,STK
294140,KR7294140009,레몬,KOSDAQ,중견기업부,5000,2,-40,-0.79,5040,5210,4975,72785,368167430,112074090000,22414818,KSQ
043610,KR7043610005,KT지니뮤직,KOSDAQ,우량기업부,1925,1,2,0.1,1923,1955,1915,64409,123968303,111872218150,58115438,KSQ
002780,KR7002780005,진흥기업,KOSPI,,767,1,8,1.05,755,778,754,824149,628617041,111576828415,145471745,STK
180400,KR7180400004,DXVX,KOSDAQ,관리종목(소속부없음),2265,4,519,29.73,1734,2265,1319,2503511,4439525805,111482013480,49219432,KSQ
246720,KR7246720007,아스타,KOSDAQ,벤처기업부,7470,2,-920,-10.97,8390,8460,6870,272257,2073973835,111414303000,14914900,KSQ
396470,KR7396470007,워트,KOSDAQ,중견기업부,6910,1,150,2.22,6820,6930,6820,32175,221874665,111389200000,16120000,KSQ
005870,KR7005870001,휴니드,KOSPI,,7880,1,380,5.07,7510,7920,7510,92800,724378100,111234198200,14116015,STK
417840,KR7417840006,저스템,KOSDAQ,벤처기업부,15300,1,1160,8.2,14450,16150,14150,1894024,28884356870,111120075000,7262750,KSQ
163280,KR7163280001,에어레인,KOSDAQ,기술성장기업부,13590,1,20,0.15,13650,13900,13500,41173,566496050,111095382510,8174789,KSQ
456570,KR7456570001,아이엠지티,KONEX,일반기업부,21500,2,-900,-4.02,22400,23000,20500,7068,158128350,111057906000,5165484,KNX
078890,KR7078890001,가온그룹,KOSDAQ,중견기업부,6150,1,720,13.26,5450,6390,5320,1057130,6434942700,110988262800,18046872,KSQ
067290,KR7067290007,JW신약,KOSDAQ,중견기업부,2070,2,-130,-5.91,2120,2120,2010,2362098,4874038515,110488580820,53376126,KSQ
250060,KR7250060001,모비스,KOSDAQ,기술성장기업부,3430,1,40,1.18,3500,3670,3355,3688072,12862271530,110347607020,32171314,KSQ
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,6270,2,-50,-0.79,6280,6390,6220,167728,1053871485,110015495370,17546331,KSQ
016740,KR7016740003,두올,KOSPI,,3830,1,20,0.52,3785,3865,3785,55279,211806447,109821511920,28674024,STK
347890,KR7347890006,엠투아이,KOSDAQ,벤처기업부,6480,1,140,2.21,6350,6540,6340,28799,186121860,109597561920,16913204,KSQ
064800,KR7064800006,포니링크,KOSDAQ,중견기업부,857,1,11,1.3,846,895,845,332002,286660165,109530854386,127807298,KSQ
011810,KR7011810009,STX,KOSPI,,3530,0,0,0.0,0,0,0,0,0,109493282310,31017927,STK
299900,KR7299900001,위지윅스튜디오,KOSDAQ,중견기업부,640,1,15,2.4,625,643,625,403130,257303312,109471285760,171048884,KSQ
003580,KR7003580008,HLB글로벌,KOSPI,,2160,1,30,1.41,2120,2170,2115,39845,85623867,109433170800,50663505,STK
204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1860,1,10,0.54,1868,1876,1851,137007,255411262,109166599200,58691720,KSQ
001020,KR7001020007,페이퍼코리아,KOSPI,,613,2,-12,-1.92,625,633,607,26426,16265640,109103770869,177983313,STK
289930,KR7289930000,웨이비스,KOSDAQ,기술성장기업부,8700,1,400,4.82,8300,8770,8300,101601,873009560,108920459100,12519593,KSQ
306620,KR7306620006,네온테크,KOSDAQ,벤처기업부,2415,1,75,3.21,2340,2435,2305,622210,1494399362,108709437900,45014260,KSQ
100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2480,1,15,0.61,2470,2490,2455,41143,101663356,108624000000,43800000,KSQ
024880,KR7024880007,케이피에프,KOSDAQ,우량기업부,5420,1,100,1.88,5320,5450,5320,164995,889938725,108489928640,20016592,KSQ
092040,KR7092040005,아미코젠,KOSDAQ,기술성장기업부,1945,5,-830,-29.91,2035,2200,1945,5595950,11259018732,108394875285,55730013,KSQ
073560,KR7073560005,우리손에프앤지,KOSDAQ,우량기업부,1565,2,-20,-1.26,1586,1589,1550,75320,118563321,108356911295,69237643,KSQ
047820,KR7047820006,초록뱀미디어,KOSDAQ,중견기업부,4425,2,-105,-2.32,4440,4530,4415,107764,478802831,108208640250,24453930,KSQ
047770,KR7047770003,코데즈컴바인,KOSDAQ,중견기업부,2855,2,-15,-0.52,2870,2970,2845,728064,2116963659,108040628710,37842602,KSQ
228670,KR7228670006,레이,KOSDAQ,벤처기업부,6920,2,-80,-1.14,7200,7200,6670,218701,1493568835,107966186000,15602050,KSQ
017550,KR7017550005,수산세보틱스,KOSPI,,1729,2,-29,-1.65,1752,1772,1728,352263,613716078,107888095770,62399130,STK
290670,KR7290670009,대보마그네틱,KOSDAQ,중견기업부,13730,1,320,2.39,13440,13810,13440,4861,66466340,107885671800,7857660,KSQ
03473K,KR703473K016,SK우,KOSPI,,190200,2,-900,-0.47,191900,194000,189300,1086,206819700,107678877000,566135,STK
417500,KR7417500006,제이아이테크,KOSDAQ,우량기업부,3280,1,60,1.86,3260,3305,3240,76752,252016318,107533960320,32784744,KSQ
063080,KR7063080006,컴투스홀딩스,KOSDAQ,중견기업부,16300,2,-90,-0.55,16260,16530,16260,11073,180872010,107501629600,6595192,KSQ
411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,7010,1,60,0.86,6960,7100,6960,78832,555861655,107026142380,15267638,KSQ
206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,4210,1,55,1.32,4155,4245,4155,21424,90170478,106983408560,25411736,KSQ
042510,KR7042510008,라온시큐어,KOSDAQ,벤처기업부,9510,1,290,3.15,9210,9570,9210,77717,735489980,106561204740,11205174,KSQ
225530,KR7225530005,HC보광산업,KOSDAQ,우량기업부,2930,1,30,1.03,2920,2955,2900,15315,44932650,106472470110,36338727,KSQ
000180,KR7000180000,성창기업지주,KOSPI,,1526,2,-7,-0.46,1549,1553,1513,58787,89371132,106440941600,69751600,STK
207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,1280,2,-7,-0.54,1304,1312,1277,505849,654209998,106342122240,83079783,KSQ
232530,KR7232530006,이엠티,KONEX,일반기업부,4150,1,150,3.75,3990,4150,3800,2900,11695230,106299361600,25614304,KNX
014440,KR7014440002,영보화학,KOSPI,,5310,3,0,0.0,5320,5370,5250,101664,539572960,106200000000,20000000,STK
212560,KR7212560007,네오오토,KOSDAQ,우량기업부,8990,1,960,11.96,8100,9250,8080,1224095,10789035075,106192046590,11812241,KSQ
253840,KR7253840003,수젠텍,KOSDAQ,벤처기업부,6330,1,40,0.64,6330,6410,6260,75004,476344785,105984456000,16743200,KSQ
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5690,3,0,0.0,5690,5700,5650,15153,85819615,105834000000,18600000,KSQ
307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,6760,3,0,0.0,6820,6960,6660,343999,2336175205,105523600000,15610000,KSQ
005740,KR7005740006,크라운해태홀딩스,KOSPI,,7100,2,-40,-0.56,7100,7190,7070,25491,180946830,105416163700,14847347,STK
008260,KR7008260002,NI스틸,KOSPI,,3680,2,-15,-0.41,3690,3695,3655,31839,116605600,105248430560,28600117,STK
017900,KR7017900002,광전자,KOSPI,,1814,3,0,0.0,1834,1834,1807,40045,72570968,105109986082,57943763,STK
446840,KR7446840001,지슨,KOSDAQ,기술성장기업부,1913,1,13,0.68,1925,1945,1899,284640,544186096,104876557779,54823083,KSQ
175140,KR7175140003,휴먼테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),4220,2,-170,-3.87,4370,4525,4060,104579,449965188,104647610640,24798012,KSQ
044340,KR7044340008,위닉스,KOSDAQ,중견기업부,5850,1,50,0.86,5800,5890,5800,15302,89431070,104559536250,17873425,KSQ
049520,KR7049520000,유아이엘,KOSDAQ,우량기업부,3240,1,50,1.57,3190,3240,3185,62705,201202357,104481588960,32247404,KSQ
009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,16390,2,-10,-0.06,16370,16430,16330,4653,76233490,104404300000,6370000,KSQ
124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,2695,2,-20,-0.74,2715,2730,2685,137913,372944366,104352585645,38720811,KSQ
065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,9070,1,440,5.1,8630,9100,8590,106193,940555850,104176777410,11485863,KSQ
101670,KR7101670008,하이드로리튬,KOSDAQ,중견기업부,1922,2,-38,-1.94,1960,1974,1921,837940,1626600438,104114682340,54169970,KSQ
011150,KR7011150000,CJ씨푸드,KOSPI,,2890,1,5,0.17,2885,2910,2855,485793,1399229786,103839933970,35930773,STK
041930,KR7041930009,동아화성,KOSDAQ,우량기업부,6570,1,240,3.79,6390,6610,6350,38239,248768980,103806000000,15800000,KSQ
065450,KR7065450009,빅텍,KOSDAQ,벤처기업부,3620,1,95,2.7,3535,3635,3535,231626,835106032,103723136000,28652800,KSQ
032560,KR7032560005,황금에스티,KOSPI,,6100,1,40,0.66,6100,6110,6050,9625,58602720,103700000000,17000000,STK
105740,KR7105740005,디케이락,KOSDAQ,우량기업부,10190,1,270,2.72,10050,10220,9920,222885,2247337375,103617147470,10168513,KSQ
125210,KR7125210005,아모그린텍,KOSDAQ,우량기업부,6280,1,120,1.95,6160,6320,6160,41247,259055700,103599841200,16496790,KSQ
101140,KR7101140002,인바이오젠,KOSPI,,10290,2,-30,-0.29,10210,10470,10190,3837,39672010,103354982640,10044216,STK
082850,KR7082850009,우리바이오,KOSDAQ,벤처기업부,2125,2,-45,-2.07,2165,2185,2120,1167600,2494235139,102970228250,48456578,KSQ
419050,KR7419050000,삼기에너지솔루션즈,KOSDAQ,우량기업부,1798,1,10,0.56,1789,1810,1779,113591,204538886,102838839520,57196240,KSQ
289080,KR7289080004,SV인베스트먼트,KOSDAQ,중견기업부,1893,1,20,1.07,1873,1942,1856,705987,1334718519,102763984830,54286310,KSQ
352090,KR7352090005,스톰테크,KOSDAQ,중견기업부,3820,3,0,0.0,3820,3855,3820,73847,283071407,102654852360,26872998,KSQ
011700,KR7011700002,한신기계,KOSPI,,3155,1,60,1.94,3115,3210,3110,145501,459185806,102367606405,32446151,STK
391710,KR7391710001,코닉오토메이션,KOSDAQ,벤처기업부,2400,1,115,5.03,2280,2435,2275,356999,847972345,102289128000,42620470,KSQ
023800,KR7023800006,인지컨트롤스,KOSPI,,6460,1,50,0.78,6420,6500,6390,61877,398772000,102127412620,15809197,STK
068240,KR7068240001,다원시스,KOSDAQ,벤처기업부,2675,2,-75,-2.73,2770,2770,2650,708052,1901433720,102087193975,38163437,KSQ
289220,KR7289220006,자이언트스텝,KOSDAQ,기술성장기업부,4575,1,80,1.78,4550,4700,4525,31244,144085910,102078411075,22312221,KSQ
357230,KR7357230002,에이치피오,KOSDAQ,우량기업부,2470,3,0,0.0,2445,2480,2445,15177,37399675,101994885720,41293476,KSQ
396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,2575,2,-15,-0.58,2590,2615,2560,72112,186254039,101985295500,39605940,STK
012860,KR7012860003,모베이스전자,KOSDAQ,우량기업부,1391,1,26,1.9,1370,1391,1340,193164,265553332,101867738687,73233457,KSQ
277880,KR7277880001,티에스아이,KOSDAQ,우량기업부,5040,2,-50,-0.98,5100,5150,5010,124736,633200475,101839489920,20206248,KSQ
134580,KR7134580000,탑코미디어,KOSDAQ,중견기업부,2065,1,15,0.73,2050,2125,2010,62847,128075744,101792417685,49294149,KSQ
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,우량기업부,2405,3,0,0.0,2410,2435,2390,88608,213561507,101418850000,42170000,KSQ
187870,KR7187870001,디바이스,KOSDAQ,우량기업부,14410,1,220,1.55,14090,14590,14090,33586,483611730,101397535690,7036609,KSQ
064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,8870,1,30,0.34,8840,8920,8780,9175,81203160,101209644840,11410332,KSQ
102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,3715,1,155,4.35,3580,3740,3580,72828,268115391,101156515150,27229210,KSQ
040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,6450,2,-40,-0.62,6510,6510,6410,83717,539573130,101120210400,15677552,KSQ
389030,KR7389030008,지니너스,KOSDAQ,기술성장기업부,3030,2,-35,-1.14,3160,3185,2895,900507,2704808909,101056090350,33351845,KSQ
012700,KR7012700001,리드코프,KOSDAQ,우량기업부,3820,3,0,0.0,3845,3845,3810,25593,97881020,101024235700,26446135,KSQ
119650,KR7119650000,KC코트렐,KOSPI,,918,0,0,0.0,0,0,0,0,0,100782913662,109785309,STK
317870,KR7317870004,엔바이오니아,KOSDAQ,기술성장기업부,11790,3,0,0.0,11740,12100,11740,15075,179964760,100763459010,8546519,KSQ
014790,KR7014790000,HL D&I,KOSPI,,2660,2,-15,-0.56,2675,2700,2640,78926,209959620,100703878660,37858601,STK
048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,8000,3,0,0.0,8000,8060,7950,19823,158511805,100631568000,12578946,KSQ
059270,KR7059270009,해성에어로보틱스,KOSDAQ,기술성장기업부,8990,1,470,5.52,8530,9440,8390,562128,5092394360,100376038010,11165299,KSQ
408900,KR7408900009,스튜디오미르,KOSDAQ,중견기업부,3065,1,25,0.82,3040,3085,3015,127154,388868345,100316015580,32729532,KSQ
061250,KR7061250007,화일약품,KOSDAQ,중견기업부,1158,2,-15,-1.28,1180,1180,1144,405911,470568357,100185350826,86515847,KSQ
163730,KR7163730005,핑거,KOSDAQ,벤처기업부,10650,1,290,2.8,10490,10790,10390,104248,1110541190,100179949200,9406568,KSQ
463480,KR7463480004,모티브링크,KOSDAQ,중견기업부,8080,1,50,0.62,8030,8200,8030,42304,343005020,100114092640,12390358,KSQ
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,4265,1,100,2.4,4180,4295,4090,32648,134667940,99933044400,23430960,KSQ
023000,KR7023000003,삼원강재,KOSPI,,2490,2,-5,-0.2,2500,2520,2475,13631,33881560,99600000000,40000000,STK
33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,7450,1,110,1.5,7370,7470,7320,12022,89268050,99563290000,13364200,STK
172670,KR7172670002,에이엘티,KOSDAQ,벤처기업부,11100,1,640,6.12,10500,11450,10300,148373,1633931485,99458874900,8960259,KSQ
299170,KR7299170001,더블유에스아이,KOSDAQ,중견기업부,2510,1,45,1.83,2505,2555,2475,1147274,2890607044,99413113180,39606818,KSQ
007980,KR7007980006,TP,KOSPI,,1940,2,-19,-0.97,1965,1982,1933,255009,497814744,99279752200,51175130,STK
058860,KR7058860008,KTis,KOSPI,,2850,1,25,0.88,2830,2855,2830,207534,590231324,99185700000,34802000,STK
035610,KR7035610005,솔본,KOSDAQ,벤처기업부,3620,2,-20,-0.55,3640,3655,3585,68662,247724370,98992509140,27345997,KSQ
054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,6860,2,-60,-0.87,6890,6980,6830,60782,419584340,98474751200,14354920,KSQ
168330,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,3100,2,-200,-6.06,3300,3360,3100,82707,263255745,98440190000,31754900,KSQ
302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,3120,2,-55,-1.73,3175,3190,3120,117763,371463612,98266047360,31495528,KSQ
008700,KR7008700007,아남전자,KOSPI,,1273,1,3,0.24,1274,1277,1264,141365,179911385,98179895860,77124820,STK
104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,730,1,19,2.67,715,732,701,125809,90998084,97869512980,134067826,KSQ
000440,KR7000440008,중앙에너비스,KOSDAQ,중견기업부,15700,1,340,2.21,15360,16000,15360,45906,720304160,97765941000,6227130,KSQ
079980,KR7079980009,휴비스,KOSPI,,2830,2,-10,-0.35,2840,2870,2810,22666,64098910,97635000000,34500000,STK
006890,KR7006890008,태경케미컬,KOSPI,,8410,2,-60,-0.71,8470,8490,8410,17618,148882830,97556000000,11600000,STK
166480,KR7166480004,코아스템켐온,KOSDAQ,벤처기업부,1845,2,-45,-2.38,1890,1949,1745,755433,1423864551,97545843720,52870376,KSQ
024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2630,2,-20,-0.75,2650,2650,2580,17772,46463395,97446265560,37051812,KSQ
348080,KR7348080003,큐라티스,KOSDAQ,투자주의환기종목(소속부없음),1191,2,-175,-12.81,1384,1414,1100,1786965,2168460161,97408071654,81786794,KSQ
066790,KR7066790007,씨씨에스,KOSDAQ,관리종목(소속부없음),1493,0,0,0.0,0,0,0,0,0,97271994227,65152039,KSQ
451250,KR7451250005,삐아,KOSDAQ,벤처기업부,9510,1,140,1.49,9450,9580,9390,18259,173616805,97248090270,10225877,KSQ
001560,KR7001560002,제일연마,KOSPI,,9910,1,40,0.41,9980,9980,9800,2954,29224180,97118000000,9800000,STK
480370,KR7480370006,씨케이솔루션,KOSPI,,8870,2,-180,-1.99,8860,9050,8850,19572,174535430,96992217070,10934861,STK
347860,KR7347860009,알체라,KOSDAQ,벤처기업부,2505,1,120,5.03,2385,2525,2385,427066,1060104441,96970957305,38710961,KSQ
037350,KR7037350006,성도이엔지,KOSDAQ,우량기업부,6250,3,0,0.0,6260,6330,6170,79642,495627460,96687500000,15470000,KSQ
234300,KR7234300002,에스트래픽,KOSDAQ,우량기업부,3550,1,10,0.28,3510,3550,3490,51372,181209176,96587619000,27207780,KSQ
038540,KR7038540001,상상인,KOSDAQ,중견기업부,1744,1,4,0.23,1740,1744,1717,54277,93561829,96492577872,55328313,KSQ
459100,KR7459100004,위츠,KOSDAQ,중견기업부,7240,1,90,1.26,7210,7280,7150,44310,320075780,96342680000,13307000,KSQ
170030,KR7170030001,현대공업,KOSDAQ,우량기업부,6280,1,30,0.48,6210,6320,6210,50891,318824780,96335200000,15340000,KSQ
163560,KR7163560006,동일고무벨트,KOSPI,,6930,1,40,0.58,6860,6940,6840,50990,351837280,96327000000,13900000,STK
066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,2490,2,-15,-0.6,2505,2545,2490,59727,150302865,96308063130,38677937,KSQ
004840,KR7004840005,DRB동일,KOSPI,,4830,1,15,0.31,4840,4840,4815,4078,19681900,96261900000,19930000,STK
459550,KR7459550000,알트,KOSDAQ,중견기업부,3840,2,-30,-0.78,3925,4045,3785,1852401,7245513302,96260232960,25067769,KSQ
053280,KR7053280004,예스24,KOSDAQ,중견기업부,3845,3,0,0.0,3845,3865,3825,37432,143926108,96125000000,25000000,KSQ
039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,4250,1,85,2.04,4170,4265,4155,94978,399301262,95985013250,22584709,KSQ
478560,KR7478560006,블랙야크아이앤씨,KOSDAQ,벤처기업부,3715,1,5,0.13,3710,3715,3635,44820,165112923,95959557070,25830298,KSQ
072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,9930,3,0,0.0,10000,10000,9880,21492,213286380,95910761910,9658687,KSQ
130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,6220,1,120,1.97,6100,6320,5950,53753,333778610,95788000000,15400000,KSQ
120240,KR7120240007,대정화금,KOSDAQ,우량기업부,13320,1,10,0.08,13310,13380,13280,7611,101306570,95776008120,7190391,KSQ
036010,KR7036010007,아비코전자,KOSDAQ,중견기업부,7200,1,190,2.71,7050,7260,7030,36555,262229915,95709124800,13292934,KSQ
004890,KR7004890000,동일산업,KOSPI,,39450,1,300,0.77,39200,39450,39050,393,15431100,95674731750,2425215,STK
060560,KR7060560000,HC홈센타,KOSDAQ,중견기업부,749,1,11,1.49,738,750,730,148742,110537244,95624474225,127669525,KSQ
004650,KR7004650008,창해에탄올,KOSDAQ,중견기업부,10390,3,0,0.0,10400,10430,10340,17120,177641440,95493295150,9190885,KSQ
355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,12210,1,310,2.61,12000,12280,12000,55735,678180090,95205643500,7797350,KSQ
085310,KR7085310001,엔케이,KOSPI,,1205,1,15,1.26,1198,1229,1198,581465,705139388,95050788010,78880322,STK
435570,KR7435570007,에르코스,KOSDAQ,벤처기업부,12460,2,-280,-2.2,13030,13300,12350,304689,3928010360,94907608180,7616983,KSQ
011370,KR7011370004,서한,KOSDAQ,우량기업부,940,1,4,0.43,937,945,936,204474,192252284,94841173100,100894865,KSQ
149980,KR7149980005,하이로닉,KOSDAQ,관리종목(소속부없음),5090,0,0,0.0,0,0,0,0,0,94645307670,18594363,KSQ
000590,KR7000590000,CS홀딩스,KOSPI,,81900,1,1100,1.36,80100,81900,80100,985,79968200,94552075800,1154482,STK
317770,KR7317770006,엑스페릭스,KOSDAQ,벤처기업부,2835,1,25,0.89,2810,2890,2775,168555,478944791,94335138135,33275181,KSQ
002700,KR7002700003,신일전자,KOSPI,,1327,1,7,0.53,1321,1335,1321,86049,114162545,94280060367,71047521,STK
038460,KR7038460002,바이오스마트,KOSDAQ,우량기업부,3600,2,-205,-5.39,3715,3755,3550,2351261,8547309569,94191976800,26164438,KSQ
058400,KR7058400003,KNN,KOSDAQ,우량기업부,711,1,7,0.99,705,713,703,119479,84479058,94157530920,132429720,KSQ
380540,KR7380540005,옵티코어,KOSDAQ,벤처기업부,1937,1,77,4.14,2000,2010,1875,1062869,2052635459,94009081517,48533341,KSQ
012200,KR7012200002,계양전기,KOSPI,,3445,4,795,30.0,3270,3445,3000,3963797,13028864752,93782645905,27222829,STK
453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,16550,2,-310,-1.84,16880,17020,16490,12280,205335080,93626908250,5657215,KSQ
900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),716,2,-7,-0.97,723,734,714,603602,434646664,93538242864,130640004,KSQ
048430,KR7048430003,유라테크,KOSDAQ,우량기업부,8110,1,180,2.27,8160,8160,8020,25199,203961590,93427200000,11520000,KSQ
002720,KR7002720001,국제약품,KOSPI,,4410,2,-15,-0.34,4425,4460,4390,80835,356668459,93314859120,21159832,STK
002600,KR7002600005,조흥,KOSPI,,155400,2,-1300,-0.83,157700,157700,155200,29,4522800,93240000000,600000,STK
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1834,1,36,2.0,1798,1841,1798,213696,391310759,92645206920,50515380,KSQ
011320,KR7011320009,유니크,KOSDAQ,우량기업부,4795,1,10,0.21,4750,4840,4750,33481,160868410,92642732525,19320695,KSQ
027830,KR7027830009,대성창투,KOSDAQ,벤처기업부,1715,2,-35,-2.0,1755,1755,1705,630483,1086760678,92610000000,54000000,KSQ
027050,KR7027050004,코리아나,KOSDAQ,중견기업부,2315,1,25,1.09,2295,2345,2290,130984,303252260,92600000000,40000000,KSQ
141000,KR7141000000,비아트론,KOSDAQ,벤처기업부,7630,1,90,1.19,7540,7690,7540,10863,82600525,92435237300,12114710,KSQ
053700,KR7053700001,삼보모터스,KOSDAQ,우량기업부,4030,3,0,0.0,4035,4050,4005,93788,377555889,92195075700,22877190,KSQ
260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,4765,1,125,2.69,4680,4885,4640,116112,556353379,92162681115,19341591,KSQ
096775,KR7096771001,SK이노베이션우,KOSPI,,73800,2,-100,-0.14,73900,75000,73500,1465,108701400,92133838800,1248426,STK
111710,KR7111710000,남화산업,KOSDAQ,중견기업부,4470,2,-5,-0.11,4475,4480,4415,1303,5789150,92028360000,20588000,KSQ
173130,KR7173130006,오파스넷,KOSDAQ,우량기업부,7020,1,50,0.72,6950,7060,6950,30101,210593780,91586240460,13046473,KSQ
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,1180,2,-13,-1.09,1210,1229,1170,178963,213335026,91507827080,77549006,KSQ
126880,KR7126880004,제이엔케이글로벌,KOSDAQ,우량기업부,3940,1,60,1.55,3845,4025,3845,68453,270243304,91427317820,23204903,KSQ
